Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,Feature
"[0.50, inf)",3621,0.2597560975609756,3573,48,0.013256006628003313,0.8649565282495857,0.13244338071892625,0.01605790585191955,ND_HAC_06
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,ND_HAC_06
"(-1.0, 7303.00)",780,0.05595408895265423,715,65,0.08333333333333333,-1.0471080460675628,0.10249552933857888,0.012256946424884084,AFF_E_07_01
"[7303.00, 23280.50)",1713,0.12288378766140602,1621,92,0.053706946876824285,-0.5759933741792977,0.05383406789231131,0.006637751560311066,AFF_E_07_01
"[23280.50, inf)",779,0.05588235294117647,755,24,0.03080872913992298,0.003660600035145567,7.475386679204817e-07,9.344228131815085e-08,AFF_E_07_01
-4.0,8740,0.6269727403156384,8565,175,0.02002288329519451,0.44565011796877263,0.10160344982634543,0.012596365698614775,AFF_E_07_01
-3.0,1352,0.096987087517934,1291,61,0.045118343195266274,-0.39270479219260235,0.018050834225137494,0.002241966480421508,AFF_E_07_01
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,AFF_E_07_01
-2.0,535,0.03837876614060258,521,14,0.026168224299065422,0.17168939327217503,0.0010446068104922037,0.00013041571161391042,AFF_E_07_01
"(-1.0, 9.50)",5490,0.3938307030129125,5377,113,0.02058287795992714,0.4174947392314041,0.05671664690496162,0.007038536813959304,TRD_O_06
"[9.50, 22.50)",1598,0.11463414634146342,1578,20,0.012515644555694618,0.9231779089858954,0.06499846637497488,0.007848050292999677,TRD_O_06
"[22.50, inf)",724,0.051936872309899566,716,8,0.011049723756906077,1.049235306414876,0.036135892318850525,0.004320562629437158,TRD_O_06
-3.0,6074,0.4357245337159254,5784,290,0.04774448468883767,-0.45203347800785254,0.11061025198096097,0.013709755197260337,TRD_O_06
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,TRD_O_06
-2.0,13,0.0009325681492109039,13,0,0.0,0.0,0.0,0.0,TRD_O_06
"(-1.0, 0.50)",10211,0.7324964131994262,9826,385,0.03770443639212614,-0.2054594404251242,0.03408665008128337,0.004253352669845202,E2_G_08
"[0.50, inf)",3688,0.2645624103299857,3642,46,0.012472885032537961,0.9266435449325243,0.15092197775805627,0.018217998209932473,E2_G_08
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,E2_G_08
"(-1.0, 17872.00)",1110,0.07962697274031563,1029,81,0.07297297297297298,-0.9031097377043227,0.10093478964806894,0.012204838331383815,AFF_T_07_01
"[17872.00, inf)",829,0.059469153515064564,783,46,0.05548854041013269,-0.6105120193642253,0.029772949045449894,0.003664877209626308,AFF_T_07_01
-4.0,10445,0.7492826398852224,10200,245,0.023456199138343705,0.28388146986170204,0.05297418762972833,0.006599627661504813,AFF_T_07_01
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,AFF_T_07_01
-3.0,980,0.0703012912482066,935,45,0.04591836734693878,-0.4111192793475662,0.014469439849914148,0.0017960491025571998,AFF_T_07_01
-2.0,535,0.03837876614060258,521,14,0.026168224299065422,0.17168939327217503,0.0010446068104922037,0.00013041571161391042,AFF_T_07_01
"(-1.0, 14.50)",1015,0.07281205164992827,1000,15,0.014778325123152709,0.7547017590139937,0.029600867136479893,0.0036147233078741335,VM02_SP_VM1_18
"[14.50, inf)",1490,0.10688665710186514,1483,7,0.004697986577181208,1.9109088742166858,0.1787413842326563,0.019463622340008355,VM02_SP_VM1_18
-2.0,11394,0.8173601147776184,10985,409,0.03589608565911884,-0.15443249009002447,0.020971055054938476,0.0026187800521519852,VM02_SP_VM1_18
-1.0,41,0.0029411764705882353,41,0,0.0,0.0,0.0,0.0,VM02_SP_VM1_18
