Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,Feature
-43.0,25,0.0017023015116437424,22,3,0.12,-0.44795713701919815,0.0004122590217555288,5.110578914457875e-05,TRD_B_20
-77.0,36,0.002451314176766989,31,5,0.1388888888888889,-0.6158380096583587,0.001202929876194391,0.0001480342570565114,TRD_B_20
-28.0,36,0.002451314176766989,34,2,0.05555555555555555,0.39282604234681173,0.00032117664660883115,3.989092331440719e-05,TRD_B_20
-89.0,32,0.00217894593490399,32,0,0.0,0.0,0.0,0.0,TRD_B_20
-98.0,42,0.002859866539561487,40,2,0.047619047619047616,0.5553449718445864,0.0007007085320284663,8.64800987332084e-05,TRD_B_20
-20.0,44,0.0029960506604929864,39,5,0.11363636363636363,-0.3862635680138582,0.0005257526568527573,6.531355337028341e-05,TRD_B_20
-72.0,24,0.0016342094511779927,24,0,0.0,0.0,0.0,0.0,TRD_B_20
-83.0,37,0.0025194062372327387,36,1,0.02702702702702703,1.1431316367467055,0.0020750953111670577,0.00024612657459958313,TRD_B_20
-52.0,40,0.0027236824186299877,39,1,0.025,1.2231743444202419,0.0024920300600222473,0.0002934302594682622,TRD_B_20
-8.0,44,0.0029960506604929864,42,2,0.045454545454545456,0.6041351360140186,0.0008517115723090572,0.00010487387966104931,TRD_B_20
-51.0,34,0.0023151300558354898,33,1,0.029411764705882353,1.0561202597570758,0.001682608926889059,0.00020106584904454582,TRD_B_20
-21.0,41,0.0027917744790957374,41,0,0.0,0.0,0.0,0.0,TRD_B_20
-14.0,33,0.00224703799536974,33,0,0.0,0.0,0.0,0.0,TRD_B_20
-40.0,39,0.002655590358164238,36,3,0.07692307692307693,0.04451934807859592,5.16589413690907e-06,6.456834460468078e-07,TRD_B_20
-74.0,32,0.00217894593490399,30,2,0.0625,0.26766289939280563,0.00013958791069744954,1.7396588474679326e-05,TRD_B_20
"[0, 81.50)",3532,0.2405011575650279,3361,171,0.04841449603624009,0.5379429695130415,0.055683808888211846,0.006877745239752948,SP_B2_18
"[81.50, 97.50)",1650,0.112351899768487,1559,91,0.05515151515151515,0.400553060831522,0.015256800505068092,0.0018944522851407995,SP_B2_18
"[97.50, 260.50)",2522,0.17172817649462072,2376,146,0.05789056304520222,0.34917975706479476,0.018100977434759163,0.0022511970667846177,SP_B2_18
"[260.50, 9998.50)",6180,0.4208089336783331,5560,620,0.10032362459546926,-0.24675339250391382,0.028422410374280074,0.0035438153035818043,SP_B2_18
"[9998.50, inf)",759,0.05168187389350402,612,147,0.19367588932806323,-1.0140876059758146,0.08071190849479859,0.009677759567059838,SP_B2_18
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,SP_B2_18
"[0, 1710.00)",803,0.054677924553997004,738,65,0.08094645080946451,-0.010830747004569208,6.443235012287001e-06,8.05400439971509e-07,SPA_F2_33
"[1710.00, 6425.00)",2083,0.14183576195015662,1976,107,0.0513682189150264,0.47561374213650254,0.026331767081588728,0.0032607943054481885,SPA_F2_33
"[6425.00, inf)",2277,0.15504562168051206,2180,97,0.04259991216512956,0.6719818755703475,0.05306035059129456,0.0065105037407127,SPA_F2_33
-2.0,9480,0.6455127332153071,8574,906,0.09556962025316455,-0.1929369605944613,0.026059151185241467,0.00325235097399542,SPA_F2_33
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,SPA_F2_33
"[0, 2.50)",1751,0.11922919787552771,1556,195,0.11136493432324386,-0.3635131555348141,0.01835486071238937,0.0022818079430434995,VM01_SP_VM2_14
"[2.50, 4.50)",1067,0.07265422851695492,967,100,0.09372071227741331,-0.1713589922442016,0.002292759128454387,0.0002862447573621454,VM01_SP_VM2_14
"[4.50, 8.50)",1467,0.0998910527032548,1332,135,0.09202453987730061,-0.15122522904749935,0.002434341019259234,0.00030400300482676416,VM01_SP_VM2_14
"[8.50, 14.50)",1232,0.08388941849380362,1151,81,0.06574675324675325,0.21354995234003926,0.0034986798809714804,0.00043650587359082447,VM01_SP_VM2_14
"[14.50, 92.50)",6224,0.4238049843388261,5870,354,0.05687660668380463,0.36792569797896313,0.04921391630630404,0.00611727450240904,VM01_SP_VM2_14
"[92.50, inf)",1068,0.07272232057742067,1026,42,0.03932584269662921,0.7553661057379424,0.03041513717435289,0.003714008004529182,VM01_SP_VM2_14
-2.0,1834,0.12488083889418494,1566,268,0.14612868047982552,-0.6750944056695127,0.07545855427311202,0.00925718708422595,VM01_SP_VM2_14
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,VM01_SP_VM2_14
"[0, 0.50)",6095,0.4150211085387444,5560,535,0.08777686628383921,-0.09930066136078297,0.004266749593123775,0.0005331246779432235,VM01_SP_VM2_24
"[0.50, 1.50)",2816,0.19174724227155113,2618,198,0.0703125,0.14151161406590562,0.003618795709286316,0.00045197240197351884,VM01_SP_VM2_24
"[1.50, 4.50)",3041,0.20706795587634483,2892,149,0.04899704044722131,0.525369975623792,0.045962764305947514,0.0056801694134585405,VM01_SP_VM2_24
"[4.50, inf)",857,0.05835489581914749,832,25,0.029171528588098017,1.0645693142436032,0.042953379787811746,0.005129182580954172,VM01_SP_VM2_24
-2.0,1834,0.12488083889418494,1566,268,0.14612868047982552,-0.6750944056695127,0.07545855427311202,0.00925718708422595,VM01_SP_VM2_24
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,VM01_SP_VM2_24
"[0, 34.50)",1090,0.07422034590766717,919,171,0.15688073394495414,-0.7587647358563772,0.05861905280505676,0.007156517586431382,SP_G_38
"[34.50, 45.50)",1370,0.09328612283807708,1195,175,0.12773722627737227,-0.5192718112673076,0.031272390394013604,0.0038657138109874645,SP_G_38
"[45.50, 52.50)",1306,0.0889282309682691,1166,140,0.10719754977029096,-0.32069535740827115,0.010465458639851296,0.0013026051372508809,SP_G_38
"[52.50, 62.50)",2224,0.1514367424758273,2016,208,0.09352517985611511,-0.1690547522194632,0.00464674570834235,0.0005801525248364508,SP_G_38
"[62.50, 71.50)",1931,0.13148576875936266,1779,152,0.07871569135163128,0.019538865110154013,4.9786949040982466e-05,6.223269637082164e-06,SP_G_38
"[71.50, 85.50)",2400,0.16342094511779925,2264,136,0.056666666666666664,0.3718462518776171,0.01935235604054239,0.002405203464740168,SP_G_38
"[85.50, 91.50)",787,0.05358845158654501,748,39,0.04955527318932656,0.5134540301354265,0.011416858070215643,0.0014116345497422033,SP_G_38
"[91.50, inf)",3522,0.23982023696037041,3368,154,0.043725156161272004,0.6447344712391838,0.07638436833022375,0.009386035287556698,SP_G_38
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,SP_G_38
-2.0,13,0.000885196786054746,13,0,0.0,0.0,0.0,0.0,SP_G_38
"[0, 0.50)",5418,0.36892278360343184,4946,472,0.08711701734957548,-0.09103183921359825,0.0031763971812454003,0.0003969126098786798,TRD_O_05
"[0.50, 1.50)",2722,0.18534658858777067,2581,141,0.051800146950771495,0.4667850076310409,0.03326390323795517,0.00412064538996524,TRD_O_05
"[1.50, inf)",765,0.05209042625629851,737,28,0.036601307189542485,0.8299960803047282,0.02553642878043745,0.0031034732311789595,TRD_O_05
-2.0,1885,0.12835353397793817,1609,276,0.1464190981432361,-0.6774200204341714,0.07816661290662831,0.009588185190110652,TRD_O_05
-3.0,3853,0.26235870897453356,3595,258,0.06696080975862964,0.19395238352412525,0.009099765670698435,0.001135691187316162,TRD_O_05
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,TRD_O_05
"[0, 0.50)",10593,0.7212991965136865,9983,610,0.05758519777211366,0.3547926664596637,0.07831056194028908,0.009737799737527766,E1_A_09
"[0.50, 2.50)",1829,0.1245403785918562,1613,216,0.1180973209404046,-0.4298146312683606,0.027557795865980887,0.003418451157663833,E1_A_09
"[2.50, inf)",2221,0.15123246629443007,1872,349,0.15713642503376857,-0.7606965668742942,0.12014615300059658,0.014666329151813873,E1_A_09
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,E1_A_09
"[0, 4.50)",2047,0.13938444777338962,1913,134,0.06546165119687347,0.2182008677799372,0.006057371616236788,0.0007556729288450015,TRD_O_07
"[4.50, 8.50)",1035,0.07047528258205094,974,61,0.05893719806763285,0.3301501377598193,0.00669326693603238,0.0008328791630378687,TRD_O_07
"[8.50, 26.50)",3284,0.223614326569522,3110,174,0.052984165651644335,0.4429354042493463,0.03649053233637284,0.004524391314419812,TRD_O_07
"[26.50, 44.50)",1625,0.11064959825684326,1546,79,0.048615384615384616,0.5335910749709414,0.025250825019165635,0.003119433398037068,TRD_O_07
"[44.50, inf)",767,0.05222661037723002,731,36,0.0469361147327249,0.5705072195842642,0.013421659991507502,0.0016553190302326867,TRD_O_07
-3.0,5872,0.3998365790548822,5181,691,0.11767711171662125,-0.42577375866228584,0.08667208806480353,0.01075291125718901,TRD_O_07
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,TRD_O_07
-2.0,13,0.000885196786054746,13,0,0.0,0.0,0.0,0.0,TRD_O_07
-4.0,0,0.0,0,0,0.0,0.0,0.0,0.0,TRD_O_07
-10.0,0,0.0,0,0,0.0,0.0,0.0,0.0,TRD_O_07
-13.0,0,0.0,0,0,0.0,0.0,0.0,0.0,TRD_O_07
-8.0,0,0.0,0,0,0.0,0.0,0.0,0.0,TRD_O_07
-11.0,0,0.0,0,0,0.0,0.0,0.0,0.0,TRD_O_07
-9.0,0,0.0,0,0,0.0,0.0,0.0,0.0,TRD_O_07
"[0, 0.50)",944,0.06427890507966771,823,121,0.1281779661016949,-0.5232216466290756,0.021913249971553063,0.0027083330086012398,ND_INC_03
"[0.50, 1.50)",1021,0.06952199373553043,896,125,0.12242899118511263,-0.47076062603677515,0.018772077119798898,0.002325079292534532,ND_INC_03
"[1.50, 2.50)",1126,0.07667166008443416,999,127,0.1127886323268206,-0.37781960951944216,0.012827257149425819,0.0015939379195247707,ND_INC_03
"[2.50, 4.50)",2031,0.13829497480593764,1848,183,0.09010339734121123,-0.12801420234919592,0.002391605308348264,0.0002987467017123496,ND_INC_03
"[4.50, 5.50)",895,0.060942394116845974,821,74,0.08268156424581005,-0.03392928546114593,7.116359261821653e-05,8.895022418128093e-06,ND_INC_03
"[5.50, 6.50)",828,0.05638022606564075,766,62,0.0748792270531401,0.0736604829860954,0.0002966044766343031,3.706717989233974e-05,ND_INC_03
"[6.50, 8.50)",1608,0.1094920332289255,1492,116,0.07213930348258707,0.11389528794793691,0.0013541282578459124,0.00016917460227614846,ND_INC_03
"[8.50, inf)",6190,0.42148985428299063,5823,367,0.0592891760904685,0.3238217220731454,0.03861129872532001,0.004805434783665817,ND_INC_03
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,ND_INC_03
"[0, 298.50)",4098,0.27904126378864225,3709,389,0.0949243533430942,-0.1854490678382601,0.010374683307492288,0.0012949802726959555,VM01_SP_VM2_17
"[298.50, 708.50)",1455,0.0990739479776658,1329,126,0.0865979381443299,-0.08448714994763717,0.000732754359671299,9.156706270845591e-05,VM01_SP_VM2_17
"[708.50, 1499.50)",1900,0.12937491488492442,1783,117,0.06157894736842105,0.28349138135597984,0.009236380454811736,0.0011506968616597129,VM01_SP_VM2_17
"[1499.50, 3608.50)",3003,0.20448045757864633,2821,182,0.06060606060606061,0.30045272221579644,0.016282533770474502,0.002027695617935317,VM01_SP_VM2_17
"[3608.50, 4751.50)",820,0.05583548958191475,782,38,0.046341463414634146,0.5838812791095207,0.014948448417859615,0.0018424577606795155,VM01_SP_VM2_17
"[4751.50, inf)",1533,0.10438512869399429,1478,55,0.03587736464448793,0.8507246145662717,0.053323053446763274,0.006471386535969513,VM01_SP_VM2_17
-2.0,1834,0.12488083889418494,1566,268,0.14612868047982552,-0.6750944056695127,0.07545855427311202,0.00925718708422595,VM01_SP_VM2_17
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,VM01_SP_VM2_17
"[0, 0.50)",5519,0.3758000817104726,4991,528,0.09566950534517123,-0.1940920159460564,0.015360584230899827,0.0019170648427957876,SP_B1_14
"[0.50, 1.50)",4531,0.30852512597031184,4239,292,0.06444493489295962,0.23494156737495064,0.015436235618082652,0.0019251039437523532,SP_B1_14
"[1.50, 3.50)",3097,0.2108811112624268,2922,175,0.056506296415886344,0.37485031667772617,0.02534631071756879,0.0031498688125368,SP_B1_14
"[3.50, inf)",737,0.05018384856325753,704,33,0.04477611940298507,0.619883492982158,0.014924329048389385,0.0018362349133361775,SP_B1_14
-2.0,759,0.05168187389350402,612,147,0.19367588932806323,-1.0140876059758146,0.08071190849479859,0.009677759567059838,SP_B1_14
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,SP_B1_14
"[0, 405.50)",763,0.051954242135367014,646,117,0.15334207077326342,-0.7317617327245585,0.03774814540768681,0.00461598136948849,GEN11_SP_N_91
"[405.50, 821.00)",960,0.0653683780471197,845,115,0.11979166666666667,-0.44598280271548063,0.01567858799529489,0.0019437412350485376,GEN11_SP_N_91
"[821.00, 1549.50)",2161,0.1471469426664851,1937,224,0.1036557149467839,-0.2831376901574485,0.013287217933361337,0.0016553764899358142,GEN11_SP_N_91
"[1549.50, 2510.50)",4606,0.3136320305052431,4231,375,0.08141554494138081,-0.01711967695974792,9.258353283938772e-05,1.157280028049666e-05,GEN11_SP_N_91
"[2510.50, 3646.50)",3805,0.2590902900721776,3563,242,0.06360052562417871,0.24903313773974523,0.014479438072826067,0.0018052672419039788,GEN11_SP_N_91
"[3646.50, 4662.50)",1601,0.10901538880566526,1527,74,0.0462211118051218,0.5866079103050583,0.029426626319867963,0.003626479910458155,GEN11_SP_N_91
"[4662.50, inf)",747,0.05086476916791502,719,28,0.03748326639892905,0.8052695458364383,0.0237026918909504,0.002885291919617533,GEN11_SP_N_91
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,GEN11_SP_N_91
"[0, 374.50)",804,0.05474601661446275,692,112,0.13930348258706468,-0.6193002173868296,0.02720714055256895,0.003347565767380113,GEN11_SP_EDI_07
"[374.50, 523.50)",2097,0.1427890507966771,1856,241,0.11492608488316643,-0.3990053218539136,0.026880178848077967,0.0033379093992532884,GEN11_SP_EDI_07
"[523.50, 636.50)",1546,0.10527032548004903,1400,146,0.0944372574385511,-0.17976640781439057,0.0036689543932528763,0.0004580027650881958,GEN11_SP_EDI_07
"[636.50, 839.50)",3257,0.22177584093694674,3003,254,0.07798587657353392,0.029645499255389396,0.00019249884705848183,2.4061474781968432e-05,GEN11_SP_EDI_07
"[839.50, 976.50)",2559,0.17424758273185348,2376,183,0.07151230949589683,0.1233002259317102,0.002515658857679408,0.0003142583135820661,GEN11_SP_EDI_07
"[976.50, 1166.50)",2185,0.14878115211766307,2058,127,0.058123569794050346,0.34491552822599925,0.015328542122466836,0.001906626058265708,GEN11_SP_EDI_07
"[1166.50, 1293.50)",806,0.05488220073539425,761,45,0.05583126550868486,0.38758356638196156,0.007015270271450452,0.0008714609258452331,GEN11_SP_EDI_07
"[1293.50, inf)",1389,0.09457987198692633,1322,67,0.0482361411087113,0.5418210993112611,0.022180151848910947,0.002739095391630624,GEN11_SP_EDI_07
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,GEN11_SP_EDI_07
"[0, 1.50)",1136,0.07735258068909165,981,155,0.136443661971831,-0.5952399590632882,0.035162303356959336,0.0043315286776061755,ND_ECC_06
"[1.50, 6.50)",952,0.06482364156339371,830,122,0.12815126050420167,-0.5229826456520172,0.022076580053329645,0.002728547509086009,ND_ECC_06
"[6.50, 14.50)",1024,0.06972626991692768,919,105,0.1025390625,-0.27106152951124063,0.005741390571228401,0.0007154847521804418,ND_ECC_06
"[14.50, 34.50)",1681,0.11446275364292524,1516,165,0.09815585960737656,-0.22250220940766807,0.00622237083265789,0.0007761958757523269,ND_ECC_06
"[34.50, 84.50)",2204,0.15007490126651232,2031,173,0.07849364791288566,0.02260466537320127,7.59597614234157e-05,9.494768030873682e-06,ND_ECC_06
"[84.50, 113.50)",819,0.055767397521449,764,55,0.06715506715506715,0.19084730222464508,0.0018752498220270136,0.00023405113658765252,ND_ECC_06
"[113.50, 674.50)",5800,0.39493395070134824,5448,352,0.060689655172413794,0.2989853705218466,0.03116063717879679,0.0038806362690007555,ND_ECC_06
"[674.50, inf)",1027,0.06993054609832494,979,48,0.04673807205452775,0.5749433299132152,0.018219124361102998,0.0022465327329290125,ND_ECC_06
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,ND_ECC_06
"[0, 6.50)",2085,0.14197194607108812,1892,193,0.09256594724220624,-0.15768774100246663,0.0037721166381549636,0.0004710266692461596,TRD_B_18
"[6.50, 111.50)",2587,0.17615416042489446,2405,182,0.07035175879396985,0.140911193753662,0.0032971874379897344,0.00041180778439185283,TRD_B_18
"[111.50, inf)",1876,0.12774070543374644,1750,126,0.06716417910447761,0.19070185825667751,0.00428915955034476,0.0005353339977886163,TRD_B_18
-999996.0,1080,0.07353942530300966,954,126,0.11666666666666667,-0.4160055372125959,0.015156013463214574,0.0018809578230823722,TRD_B_18
-31.0,48,0.0032684189023559854,45,3,0.0625,0.26766289939280563,0.0002093818660461743,2.6094882712019443e-05,TRD_B_18
-22.0,74,0.0050388124744654775,71,3,0.04054054054054054,0.723680286663801,0.0019589319092668195,0.0002396592731397978,TRD_B_18
-999997.0,441,0.030028598665395614,338,103,0.23356009070294784,-1.2520703944560214,0.07824220877210578,0.009187649751357446,TRD_B_18
-999998.0,917,0.06244041944709247,774,143,0.1559432933478735,-0.7516600583795845,0.0482567189596462,0.005893980234576671,TRD_B_18
-85.0,24,0.0016342094511779927,20,4,0.16666666666666666,-0.8309493892753042,0.001593741154554233,0.00019367701529726455,TRD_B_18
-14.0,94,0.0064006536837804716,91,3,0.031914893617021274,0.9718599161393362,0.00406956319164655,0.0004895759622309423,TRD_B_18
-29.0,54,0.0036769712651504834,51,3,0.05555555555555555,0.39282604234681173,0.0004817649699132467,5.9836384971610594e-05,TRD_B_18
-999999.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,TRD_B_18
-57.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,TRD_B_18
-39.0,56,0.0038131553860819827,55,1,0.017857142857142856,1.5669458835230667,0.005048295618733335,0.0005734916179781659,TRD_B_18
-41.0,50,0.0034046030232874848,46,4,0.08,0.001959733659799845,1.3064814648491111e-08,1.6331015697275104e-09,TRD_B_18
-40.0,55,0.003745063325616233,54,1,0.01818181818181818,1.54859674485487,0.004874544978022543,0.000554910306391025,TRD_B_18
-8.0,84,0.005719733079122974,81,3,0.03571428571428571,0.8554495642949247,0.002948862665080311,0.00035776424278437897,TRD_B_18
-100.0,771,0.052498978619093015,710,61,0.07911802853437094,0.014003804152645571,1.023504755965193e-05,1.2793704911023959e-06,TRD_B_18
-36.0,71,0.004834536293068228,70,1,0.014084507042253521,1.808107940339955,0.00783292796077082,0.0008643315426009741,TRD_B_18
-3.0,60,0.004085523627944981,59,1,0.016666666666666666,1.6371501421963153,0.0057592339902419855,0.0006489421150221019,TRD_B_18
-33.0,48,0.0032684189023559854,46,2,0.041666666666666664,0.6951069142197452,0.0011857842555572703,0.00014530924737373878,TRD_B_18
-35.0,43,0.0029279586000272367,39,4,0.09302325581395349,-0.16312001669964848,8.343693938257114e-05,1.0418069754507367e-05,TRD_B_18
-80.0,21,0.0014299332697807435,21,0,0.0,0.0,0.0,0.0,TRD_B_18
-21.0,74,0.0050388124744654775,72,2,0.02702702702702703,1.1431316367467055,0.0041501906223341154,0.0004922531491991663,TRD_B_18
-43.0,42,0.002859866539561487,41,1,0.023809523809523808,1.2731847649949035,0.002782412921361082,0.0003260633796200853,TRD_B_18
-4.0,78,0.005311180716328476,77,1,0.01282051282051282,1.9034181201442797,0.009232122442650292,0.0010062982522285754,TRD_B_18
-76.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,TRD_B_18
-70.0,37,0.0025194062372327387,36,1,0.02702702702702703,1.1431316367467055,0.0020750953111670577,0.00024612657459958313,TRD_B_18
-19.0,84,0.005719733079122974,78,6,0.07142857142857142,0.1245620557521323,8.423165974229988e-05,1.0522155902143251e-05,TRD_B_18
-65.0,33,0.00224703799536974,32,1,0.030303030303030304,1.025348601090322,0.0015576824273503761,0.00018660543143860143,TRD_B_18
-6.0,73,0.004970720413999727,70,3,0.0410958904109589,0.7094956516718449,0.001868015266699285,0.00022872439898148612,TRD_B_18
-18.0,76,0.005174996595396977,72,4,0.05263157894736842,0.4499844561867601,0.0008690592363568583,0.00010772506162600896,TRD_B_18
-98.0,26,0.001770393572109492,25,1,0.038461538461538464,0.7784885231587961,0.0007792673498573498,9.502087455428223e-05,TRD_B_18
-94.0,30,0.0020427618139724907,29,1,0.03333333333333333,0.9269085282770697,0.0012022924323264199,0.00014512753422100678,TRD_B_18
-2.0,52,0.003540787144218984,49,3,0.057692307692307696,0.35282070773311247,0.0003804671994554965,4.731325067313671e-05,TRD_B_18
-17.0,82,0.005583548958191475,78,4,0.04878048780487805,0.5300271638602965,0.0012590571626847338,0.0001555654230914836,TRD_B_18
-7.0,78,0.005311180716328476,76,2,0.02564102564102564,1.1971988580169812,0.004700973352887446,0.0005548654500525586,TRD_B_18
-42.0,54,0.0036769712651504834,49,5,0.09259259259259259,-0.15800491603287803,9.810159796402298e-05,1.2249959602056437e-05,TRD_B_18
-92.0,33,0.00224703799536974,31,2,0.06060606060606061,0.30045272221579644,0.00017892894253268676,2.228236942786063e-05,TRD_B_18
-10.0,150,0.010213809069862453,143,7,0.04666666666666667,0.5765471794951895,0.0026741479684056707,0.0003297143880106126,TRD_B_18
-45.0,39,0.002655590358164238,39,0,0.0,0.0,0.0,0.0,TRD_B_18
-9.0,73,0.004970720413999727,70,3,0.0410958904109589,0.7094956516718449,0.001868015266699285,0.00022872439898148612,TRD_B_18
-38.0,53,0.0036088792046847337,51,2,0.03773584905660377,0.7982911504549759,0.0016572728590561264,0.00020182794096217733,TRD_B_18
-13.0,93,0.0063325616233147215,88,5,0.053763440860215055,0.4275116003347019,0.0009687786399525859,0.0001201834882965919,TRD_B_18
-12.0,97,0.00660492986517772,90,7,0.07216494845360824,0.11351221956554758,8.115005363815005e-05,1.0138314271381464e-05,TRD_B_18
-58.0,42,0.002859866539561487,38,4,0.09523809523809523,-0.18909550310290912,0.00011072131049095665,1.3819580429709542e-05,TRD_B_18
-71.0,36,0.002451314176766989,35,1,0.027777777777777776,1.114960759780009,0.0019414228328896775,0.00023084057094926552,TRD_B_18
-20.0,78,0.005311180716328476,76,2,0.02564102564102564,1.1971988580169812,0.004700973352887446,0.0005548654500525586,TRD_B_18
-97.0,42,0.002859866539561487,41,1,0.023809523809523808,1.2731847649949035,0.002782412921361082,0.0003260633796200853,TRD_B_18
-34.0,52,0.003540787144218984,50,2,0.038461538461538464,0.7784885231587961,0.0015585346997146997,0.00019004174910856446,TRD_B_18
-23.0,57,0.0038812474465477324,55,2,0.03508771929824561,0.8737987029631213,0.0020727593027072247,0.0002511545488801437,TRD_B_18
-37.0,41,0.0027917744790957374,40,1,0.024390243902439025,1.2484921524045318,0.0026360304967003984,0.00030964363991517187,TRD_B_18
-5.0,68,0.0046302601116709795,63,5,0.07352941176470588,0.09330951224802764,3.876723475205269e-05,4.844147122871811e-06,TRD_B_18
-48.0,44,0.0029960506604929864,42,2,0.045454545454545456,0.6041351360140186,0.0008517115723090572,0.00010487387966104931,TRD_B_18
-62.0,25,0.0017023015116437424,23,2,0.08,0.001959733659799845,6.532407324245556e-09,8.165507848637552e-10,TRD_B_18
-68.0,49,0.003336510962821735,48,1,0.02040816326530612,1.4308137091984867,0.003868303721073539,0.0004460997797787138,TRD_B_18
-26.0,65,0.00442598393027373,64,1,0.015384615384615385,1.718495781650267,0.006681450902572574,0.0007455357747313909,TRD_B_18
-99.0,54,0.0036769712651504834,49,5,0.09259259259259259,-0.15800491603287803,9.810159796402298e-05,1.2249959602056437e-05,TRD_B_18
-15.0,89,0.006060193381451723,80,9,0.10112359550561797,-0.25558524437174235,0.00044077748387494006,5.494770865467933e-05,TRD_B_18
-56.0,28,0.0019065776930409914,27,1,0.03571428571428571,0.8554495642949247,0.0009829542216934373,0.00011925474759479299,TRD_B_18
-90.0,24,0.0016342094511779927,23,1,0.041666666666666664,0.6951069142197452,0.0005928921277786351,7.265462368686939e-05,TRD_B_18
-32.0,48,0.0032684189023559854,46,2,0.041666666666666664,0.6951069142197452,0.0011857842555572703,0.00014530924737373878,TRD_B_18
-89.0,28,0.0019065776930409914,28,0,0.0,0.0,0.0,0.0,TRD_B_18
-61.0,35,0.0023832221163012394,32,3,0.08571428571428572,-0.07326368757778745,1.3191994382372882e-05,1.6486306002564018e-06,TRD_B_18
-77.0,32,0.00217894593490399,31,1,0.03125,0.9935999027757418,0.0014358996872522061,0.00017245046388473682,TRD_B_18
-86.0,29,0.001974669753506741,29,0,0.0,0.0,0.0,0.0,TRD_B_18
-30.0,64,0.00435789186980798,60,4,0.0625,0.26766289939280563,0.0002791758213948991,3.479317694935865e-05,TRD_B_18
-25.0,71,0.004834536293068228,69,2,0.028169014084507043,1.1005720223279098,0.003751267413974311,0.00044658940811731853,TRD_B_18
-91.0,30,0.0020427618139724907,28,2,0.06666666666666667,0.19867002790585397,7.419469972313752e-05,9.259115166406536e-06,TRD_B_18
-55.0,31,0.0021108538744382403,30,1,0.03225806451612903,0.960810079952751,0.0013173898135721545,0.00015861822943395672,TRD_B_18
-50.0,40,0.0027236824186299877,40,0,0.0,0.0,0.0,0.0,TRD_B_18
-24.0,70,0.004766444232602479,66,4,0.05714285714285714,0.3629730791971304,0.0005397994483865813,6.710694628111184e-05,TRD_B_18
-84.0,24,0.0016342094511779927,21,3,0.125,-0.4944771526540912,0.0004916753495379672,6.0840837180801456e-05,TRD_B_18
-16.0,67,0.004562168051205229,65,2,0.029850746268656716,1.0408527876262874,0.0032395207940772463,0.00038759696848295836,TRD_B_18
-75.0,28,0.0019065776930409914,26,2,0.07142857142857142,0.1245620557521323,2.8077219914099957e-05,3.5073853007147265e-06,TRD_B_18
-81.0,15,0.0010213809069862453,15,0,0.0,0.0,0.0,0.0,TRD_B_18
-46.0,35,0.0023832221163012394,34,1,0.02857142857142857,1.0859732229067571,0.0018105594832706462,0.00021581579546765963,TRD_B_18
-1.0,84,0.005719733079122974,77,7,0.08333333333333333,-0.04249202891103376,1.0513375093844359e-05,1.3140730276283997e-06,TRD_B_18
-79.0,21,0.0014299332697807435,21,0,0.0,0.0,0.0,0.0,TRD_B_18
-95.0,26,0.001770393572109492,25,1,0.038461538461538464,0.7784885231587961,0.0007792673498573498,9.502087455428223e-05,TRD_B_18
-54.0,40,0.0027236824186299877,35,5,0.125,-0.4944771526540912,0.0008194589158966119,0.00010140139530133522,TRD_B_18
-64.0,33,0.00224703799536974,29,4,0.12121212121212122,-0.4593858328428211,0.000575037908965103,7.125428481651887e-05,TRD_B_18
